year,j_day,DM,NDF,C,N,P,CP,NPN,C_loss,CP_loss
2009,324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,330,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,340,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,360,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,171,10778.8121164587,0.0,10778.8121164587,10778.8121164587,10778.8121164587,10778.8121164587,1.3899999995510592,647.4904804939855,0.0868749999719412
2010,172,21557.6242329174,0.0,21557.6242329174,21557.6242329174,21557.6242329174,21557.6242329174,2.7799999991021185,1294.980960987971,0.1737499999438824
2010,173,32336.436349376097,0.0,32336.436349376097,32336.436349376097,32336.436349376097,32336.436349376097,4.169999998653178,1942.4714414819566,0.2606249999158236
2010,174,43115.248465834804,0.0,43115.248465834804,43115.248465834804,43115.248465834804,43115.248465834804,5.559999998204237,2589.961921975942,0.3474999998877648
2010,175,53894.06058229351,0.0,53894.06058229351,53894.06058229351,53894.06058229351,53894.06058229351,6.949999997755295,3237.452402469927,0.43437499985970596
2010,176,64672.87269875222,0.0,64672.87269875222,64672.87269875222,64672.87269875222,64672.87269875222,8.339999997306354,3884.9428829639123,0.5212499998316471
2010,177,75451.68481521092,0.0,75451.68481521092,75451.68481521092,75451.68481521092,75451.68481521092,9.729999996857412,4532.433363457898,0.6081249998035883
2010,178,86230.49693166961,0.0,86230.49693166961,86230.49693166961,86230.49693166961,86230.49693166961,11.11999999640847,5179.923843951883,0.6949999997755294
2010,179,97009.3090481283,0.0,97009.3090481283,97009.3090481283,97009.3090481283,97009.3090481283,12.509999995959529,5827.414324445868,0.7818749997474705
2010,180,107788.12116458699,0.0,107788.12116458699,107788.12116458699,107788.12116458699,107788.12116458699,13.899999995510587,6474.904804939853,0.8687499997194117
2010,181,118566.93328104568,0.0,118566.93328104568,118566.93328104568,118566.93328104568,118566.93328104568,15.289999995061645,7122.395285433839,0.9556249996913528
2010,182,129345.74539750438,0.0,129345.74539750438,129345.74539750438,129345.74539750438,129345.74539750438,16.679999994612704,7769.885765927824,1.042499999663294
2010,183,140124.55751396305,0.0,140124.55751396305,140124.55751396305,140124.55751396305,140124.55751396305,18.069999994163762,8417.376246421809,1.1293749996352351
2010,184,150903.36963042172,0.0,150903.36963042172,150903.36963042172,150903.36963042172,150903.36963042172,19.45999999371482,9064.866726915796,1.2162499996071763
2010,185,161682.18174688038,0.0,161682.18174688038,161682.18174688038,161682.18174688038,161682.18174688038,20.84999999326588,9712.357207409783,1.3031249995791174
2010,186,172460.99386333904,0.0,172460.99386333904,172460.99386333904,172460.99386333904,172460.99386333904,22.239999992816937,10359.84768790377,1.3899999995510586
2010,187,183239.8059797977,0.0,183239.8059797977,183239.8059797977,183239.8059797977,183239.8059797977,23.629999992367996,11007.338168397757,1.4768749995229997
2010,188,194018.61809625637,0.0,194018.61809625637,194018.61809625637,194018.61809625637,194018.61809625637,25.019999991919054,11654.828648891744,1.5637499994949409
2010,189,204797.43021271503,0.0,204797.43021271503,204797.43021271503,204797.43021271503,204797.43021271503,26.409999991470112,12302.31912938573,1.650624999466882
2010,190,215576.2423291737,0.0,215576.2423291737,215576.2423291737,215576.2423291737,215576.2423291737,27.79999999102117,12949.809609879718,1.7374999994388232
2010,191,226355.05444563236,0.0,226355.05444563236,226355.05444563236,226355.05444563236,226355.05444563236,29.18999999057223,13597.300090373705,1.8243749994107643
2010,192,237133.86656209102,0.0,237133.86656209102,237133.86656209102,237133.86656209102,237133.86656209102,30.579999990123287,14244.790570867692,1.9112499993827055
2010,193,247912.67867854968,0.0,247912.67867854968,247912.67867854968,247912.67867854968,247912.67867854968,31.969999989674346,14892.281051361679,1.9981249993546466
2010,194,258691.49079500834,0.0,258691.49079500834,258691.49079500834,258691.49079500834,258691.49079500834,33.35999998922541,15539.771531855666,2.084999999326588
2010,195,269470.30291146704,0.0,269470.30291146704,269470.30291146704,269470.30291146704,269470.30291146704,34.74999998877647,16187.262012349653,2.1718749992985296
2010,196,280249.1150279257,0.0,280249.1150279257,280249.1150279257,280249.1150279257,280249.1150279257,36.13999998832754,16834.75249284364,2.258749999270471
2010,197,291027.92714438436,0.0,291027.92714438436,291027.92714438436,291027.92714438436,291027.92714438436,37.529999987878604,17482.242973337627,2.3456249992424127
2010,198,301806.739260843,0.0,301806.739260843,301806.739260843,301806.739260843,301806.739260843,38.91999998742967,18129.733453831614,2.4324999992143543
2010,199,312585.5513773017,0.0,312585.5513773017,312585.5513773017,312585.5513773017,312585.5513773017,40.309999986980735,18777.2239343256,2.519374999186296
2010,200,323364.36349376035,0.0,323364.36349376035,323364.36349376035,323364.36349376035,323364.36349376035,41.6999999865318,19424.714414819588,2.6062499991582375
2010,201,334143.175610219,0.0,334143.175610219,334143.175610219,334143.175610219,334143.175610219,43.089999986082866,20072.204895313575,2.693124999130179
2010,202,344921.9877266777,0.0,344921.9877266777,344921.9877266777,344921.9877266777,344921.9877266777,44.47999998563393,20719.69537580756,2.7799999991021207
2010,203,355700.79984313634,0.0,355700.79984313634,355700.79984313634,355700.79984313634,355700.79984313634,45.869999985185,21367.18585630155,2.8668749990740623
2010,204,366479.611959595,0.0,366479.611959595,366479.611959595,366479.611959595,366479.611959595,47.25999998473606,22014.676336795535,2.953749999046004
2010,205,377258.42407605366,0.0,377258.42407605366,377258.42407605366,377258.42407605366,377258.42407605366,48.64999998428713,22662.166817289522,3.0406249990179455
2010,206,425975.4427875161,0.0,425975.4427875161,425975.4427875161,425975.4427875161,425975.4427875161,52.12499998316479,24280.89301852449,3.2578124989477995
2010,207,474692.46149897855,0.0,474692.46149897855,474692.46149897855,474692.46149897855,474692.46149897855,55.599999982042455,25899.619219759457,3.4749999988776534
2010,208,523409.480210441,0.0,523409.480210441,523409.480210441,523409.480210441,523409.480210441,59.07499998092012,27518.345420994425,3.6921874988075074
2010,209,572126.4989219037,0.0,572126.4989219037,572126.4989219037,572126.4989219037,572126.4989219037,62.54999997979778,29137.071622229392,3.9093749987373614
2010,210,620843.5176333664,0.0,620843.5176333664,620843.5176333664,620843.5176333664,620843.5176333664,66.02499997867544,30755.79782346436,4.126562498667215
2010,211,669560.5363448291,0.0,669560.5363448291,669560.5363448291,669560.5363448291,669560.5363448291,69.4999999775531,32374.524024699327,4.343749998597069
2010,212,718277.5550562919,0.0,718277.5550562919,718277.5550562919,718277.5550562919,718277.5550562919,72.97499997643077,33993.250225934295,4.560937498526923
2010,213,766994.5737677546,0.0,766994.5737677546,766994.5737677546,766994.5737677546,766994.5737677546,76.44999997530843,35611.97642716926,4.778124998456777
2010,214,815711.5924792173,0.0,815711.5924792173,815711.5924792173,815711.5924792173,815711.5924792173,79.9249999741861,37230.70262840423,4.995312498386631
2010,215,864428.6111906801,0.0,864428.6111906801,864428.6111906801,864428.6111906801,864428.6111906801,83.39999997306376,38849.4288296392,5.212499998316485
2010,216,913145.6299021428,0.0,913145.6299021428,913145.6299021428,913145.6299021428,913145.6299021428,86.87499997194142,40468.155030874164,5.429687498246339
2010,217,961862.6486136055,0.0,961862.6486136055,961862.6486136055,961862.6486136055,961862.6486136055,90.34999997081908,42086.88123210913,5.646874998176193
2010,218,1010579.6673250683,0.0,1010579.6673250683,1010579.6673250683,1010579.6673250683,1010579.6673250683,93.82499996969675,43705.6074333441,5.864062498106047
2010,219,1059296.686036531,0.0,1059296.686036531,1059296.686036531,1059296.686036531,1059296.686036531,97.29999996857441,45324.33363457907,6.081249998035901
2010,220,1108013.7047479944,0.0,1108013.7047479944,1108013.7047479944,1108013.7047479944,1108013.7047479944,100.77499996745208,46943.059835814034,6.298437497965755
2010,221,1156730.7234594577,0.0,1156730.7234594577,1156730.7234594577,1156730.7234594577,1156730.7234594577,104.24999996632974,48561.786037049,6.515624997895609
2010,222,1205447.742170921,0.0,1205447.742170921,1205447.742170921,1205447.742170921,1205447.742170921,107.7249999652074,50180.51223828397,6.732812497825463
2010,223,1254164.7608823844,0.0,1254164.7608823844,1254164.7608823844,1254164.7608823844,1254164.7608823844,111.19999996408507,51799.23843951894,6.949999997755317
2010,224,1302881.7795938477,0.0,1302881.7795938477,1302881.7795938477,1302881.7795938477,1302881.7795938477,114.67499996296273,53417.964640753904,7.167187497685171
2010,225,1351598.798305311,0.0,1351598.798305311,1351598.798305311,1351598.798305311,1351598.798305311,118.1499999618404,55036.69084198887,7.384374997615025
2010,226,1400315.8170167743,0.0,1400315.8170167743,1400315.8170167743,1400315.8170167743,1400315.8170167743,121.62499996071806,56655.41704322384,7.601562497544879
2010,227,1449032.8357282376,0.0,1449032.8357282376,1449032.8357282376,1449032.8357282376,1449032.8357282376,125.09999995959572,58274.143244458806,7.8187499974747325
2010,228,1497749.854439701,0.0,1497749.854439701,1497749.854439701,1497749.854439701,1497749.854439701,128.57499995847337,59892.869445693774,8.035937497404586
2010,229,1546466.8731511643,0.0,1546466.8731511643,1546466.8731511643,1546466.8731511643,1546466.8731511643,132.04999995735096,61511.59564692874,8.253124997334435
2010,230,1614670.699347213,0.0,1614670.699347213,1614670.699347213,1614670.699347213,1614670.699347213,136.9149999557796,63777.812328657696,8.557187497236225
2010,231,1682874.5255432616,0.0,1682874.5255432616,1682874.5255432616,1682874.5255432616,1682874.5255432616,141.77999995420822,66044.02901038664,8.861249997138014
2010,232,1751078.3517393102,0.0,1751078.3517393102,1751078.3517393102,1751078.3517393102,1751078.3517393102,146.64499995263685,68310.2456921156,9.165312497039803
2010,233,1819282.1779353588,0.0,1819282.1779353588,1819282.1779353588,1819282.1779353588,1819282.1779353588,151.50999995106548,70576.46237384455,9.469374996941593
2010,234,1887486.0041314075,0.0,1887486.0041314075,1887486.0041314075,1887486.0041314075,1887486.0041314075,156.3749999494941,72842.6790555735,9.773437496843382
2010,235,1955689.8303274561,0.0,1955689.8303274561,1955689.8303274561,1955689.8303274561,1955689.8303274561,161.23999994792274,75108.89573730246,10.077499996745171
2010,236,2023893.6565235048,0.0,2023893.6565235048,2023893.6565235048,2023893.6565235048,2023893.6565235048,166.10499994635137,77375.11241903141,10.38156249664696
2010,237,2092097.4827195534,0.0,2092097.4827195534,2092097.4827195534,2092097.4827195534,2092097.4827195534,170.96999994478,79641.32910076037,10.68562499654875
2010,238,2160301.308915604,0.0,2160301.308915604,2160301.308915604,2160301.308915604,2160301.308915604,175.83499994320863,81907.54578248932,10.98968749645054
2010,239,2228505.135111654,0.0,2228505.135111654,2228505.135111654,2228505.135111654,2228505.135111654,180.69999994163726,84173.76246421828,11.293749996352329
2010,240,2296708.9613077044,0.0,2296708.9613077044,2296708.9613077044,2296708.9613077044,2296708.9613077044,185.5649999400659,86439.97914594723,11.597812496254118
