year,j_day,num_animals,2(ALMOND),"26(CORN, YELLOW)","86(LEGUMES, FORAGE)",118(SOYBEAN),"136(Dicalcium Phosphate, dibasic)","139(Limestone, ground)","87g(LEGUMES, FORAGE)"
,,,kg,kg,kg,kg,kg,kg,kg
2012,236,0,0,0,0,0,0,0,0
2012,237,0,0,0,0,0,0,0,0
2012,238,0,0,0,0,0,0,0,0
2012,239,0,0,0,0,0,0,0,0
2012,240,0,0,0,0,0,0,0,0
2012,241,0,0,0,0,0,0,0,0
2012,242,0,0,0,0,0,0,0,0
2012,243,0,0,0,0,0,0,0,0
2012,244,0,0,0,0,0,0,0,0
2012,245,0,0,0,0,0,0,0,0
2012,246,0,0,0,0,0,0,0,0
